payment_id,customer_id,staff_id,rental_id,amount,payment_date.1,payment_timestamp,last_update,payment_month,amount_category,payment_year
281,11,1,1939,7.99,17-06-2005,07:26:45,15-02-2006 22:12,Jun-2005,High,2005
282,11,1,3192,0.99,20-06-2005,23:49:12,15-02-2006 22:12,Jun-2005,Low,2005
283,11,2,4608,2.99,08-07-2005,07:19:11,15-02-2006 22:12,Jul-2005,Low,2005
284,11,1,4943,4.99,08-07-2005,22:43:05,15-02-2006 22:12,Jul-2005,Low,2005
285,11,2,5835,5.99,10-07-2005,16:44:58,15-02-2006 22:12,Jul-2005,High,2005
286,11,2,6146,6.99,11-07-2005,09:09:59,15-02-2006 22:12,Jul-2005,High,2005
287,11,1,7314,4.99,27-07-2005,13:13:32,15-02-2006 22:12,Jul-2005,Low,2005
288,11,1,8014,4.99,28-07-2005,15:32:07,15-02-2006 22:12,Jul-2005,Low,2005
289,11,2,8100,2.99,28-07-2005,18:43:11,15-02-2006 22:12,Jul-2005,Low,2005
290,11,2,8447,1.99,29-07-2005,07:38:14,15-02-2006 22:12,Jul-2005,Low,2005
291,11,1,8715,0.99,29-07-2005,17:33:45,15-02-2006 22:12,Jul-2005,Low,2005
292,11,1,8950,9.99,30-07-2005,03:17:13,15-02-2006 22:12,Jul-2005,High,2005
293,11,2,9292,6.99,30-07-2005,16:08:21,15-02-2006 22:12,Jul-2005,High,2005
294,11,1,10812,4.99,01-08-2005,22:41:16,15-02-2006 22:12,Aug-2005,Low,2005
295,11,2,11166,6.99,02-08-2005,10:14:58,15-02-2006 22:12,Aug-2005,High,2005
296,11,2,11502,0.99,16-08-2005,23:06:30,15-02-2006 22:12,Aug-2005,Low,2005
297,11,2,12015,5.99,17-08-2005,19:32:44,15-02-2006 22:12,Aug-2005,High,2005
298,11,2,13572,0.99,20-08-2005,05:07:27,15-02-2006 22:12,Aug-2005,Low,2005
299,11,1,13790,4.99,20-08-2005,12:17:27,15-02-2006 22:12,Aug-2005,Low,2005
300,11,1,15120,0.99,22-08-2005,12:42:47,15-02-2006 22:12,Aug-2005,Low,2005
301,11,2,15240,2.99,22-08-2005,17:46:41,15-02-2006 22:12,Aug-2005,Low,2005
302,11,1,11646,0.99,14-02-2006,15:16:03,15-02-2006 22:12,Feb-2006,Low,2006
303,12,1,988,4.99,30-05-2005,23:08:03,15-02-2006 22:12,May-2005,Low,2005
304,12,1,1084,4.99,31-05-2005,11:10:17,15-02-2006 22:12,May-2005,Low,2005
305,12,2,1752,5.99,16-06-2005,17:02:55,15-02-2006 22:12,Jun-2005,High,2005
306,12,2,2434,5.99,18-06-2005,18:11:51,15-02-2006 22:12,Jun-2005,High,2005
307,12,2,2500,5.99,18-06-2005,23:07:12,15-02-2006 22:12,Jun-2005,High,2005
308,12,2,2623,4.99,19-06-2005,08:11:51,15-02-2006 22:12,Jun-2005,Low,2005
309,12,2,3135,2.99,20-06-2005,19:33:52,15-02-2006 22:12,Jun-2005,Low,2005
310,12,1,3411,0.99,21-06-2005,16:31:27,15-02-2006 22:12,Jun-2005,Low,2005
311,12,1,3870,3.99,06-07-2005,17:57:54,15-02-2006 22:12,Jul-2005,Low,2005
312,12,1,5071,0.99,09-07-2005,05:00:39,15-02-2006 22:12,Jul-2005,Low,2005
313,12,1,5074,0.99,09-07-2005,05:06:24,15-02-2006 22:12,Jul-2005,Low,2005
314,12,2,5111,0.99,09-07-2005,07:02:19,15-02-2006 22:12,Jul-2005,Low,2005
315,12,2,5242,3.99,09-07-2005,13:20:25,15-02-2006 22:12,Jul-2005,Low,2005
316,12,1,6773,2.99,12-07-2005,15:55:39,15-02-2006 22:12,Jul-2005,Low,2005
317,12,2,7008,0.99,27-07-2005,01:44:03,15-02-2006 22:12,Jul-2005,Low,2005
318,12,2,7279,0.99,27-07-2005,11:50:47,15-02-2006 22:12,Jul-2005,Low,2005
319,12,2,8985,0.99,30-07-2005,04:34:51,15-02-2006 22:12,Jul-2005,Low,2005
320,12,2,9166,4.99,30-07-2005,11:26:28,15-02-2006 22:12,Jul-2005,Low,2005
321,12,2,9238,5.99,30-07-2005,13:49:43,15-02-2006 22:12,Jul-2005,High,2005
322,12,1,9627,5.99,31-07-2005,04:42:46,15-02-2006 22:12,Jul-2005,High,2005
323,12,2,9708,5.99,31-07-2005,07:45:33,15-02-2006 22:12,Jul-2005,High,2005
324,12,2,10392,10.99,01-08-2005,06:50:26,15-02-2006 22:12,Aug-2005,High,2005
325,12,2,11497,0.99,16-08-2005,22:52:30,15-02-2006 22:12,Aug-2005,Low,2005
326,12,1,12604,4.99,18-08-2005,16:58:48,15-02-2006 22:12,Aug-2005,Low,2005
327,12,2,13519,0.99,20-08-2005,02:37:07,15-02-2006 22:12,Aug-2005,Low,2005
328,12,2,13895,2.99,20-08-2005,15:58:28,15-02-2006 22:12,Aug-2005,Low,2005
329,12,2,14240,4.99,21-08-2005,05:19:39,15-02-2006 22:12,Aug-2005,Low,2005
330,12,1,15993,0.99,23-08-2005,20:28:44,15-02-2006 22:12,Aug-2005,Low,2005
331,13,1,1933,2.99,17-06-2005,06:54:42,15-02-2006 22:12,Jun-2005,Low,2005
332,13,1,2209,4.99,18-06-2005,02:24:01,15-02-2006 22:12,Jun-2005,Low,2005
333,13,1,2952,2.99,20-06-2005,06:26:57,15-02-2006 22:12,Jun-2005,Low,2005
334,13,1,3047,8.99,20-06-2005,12:45:33,15-02-2006 22:12,Jun-2005,High,2005
335,13,2,3946,2.99,06-07-2005,21:39:24,15-02-2006 22:12,Jul-2005,Low,2005
336,13,1,6118,8.99,11-07-2005,07:43:08,15-02-2006 22:12,Jul-2005,High,2005
337,13,1,6568,2.99,12-07-2005,05:45:47,15-02-2006 22:12,Jul-2005,Low,2005
338,13,1,6870,0.99,12-07-2005,20:13:45,15-02-2006 22:12,Jul-2005,Low,2005
339,13,1,6897,2.99,12-07-2005,21:30:41,15-02-2006 22:12,Jul-2005,Low,2005
340,13,1,7916,2.99,28-07-2005,11:49:53,15-02-2006 22:12,Jul-2005,Low,2005
341,13,1,8277,2.99,29-07-2005,01:38:53,15-02-2006 22:12,Jul-2005,Low,2005
342,13,2,8831,11.99,29-07-2005,22:37:41,15-02-2006 22:12,Jul-2005,High,2005
343,13,2,9260,9.99,30-07-2005,14:38:22,15-02-2006 22:12,Jul-2005,High,2005
344,13,2,9434,0.99,30-07-2005,21:29:41,15-02-2006 22:12,Jul-2005,Low,2005
345,13,1,9664,0.99,31-07-2005,06:12:08,15-02-2006 22:12,Jul-2005,Low,2005
346,13,1,9736,7.99,31-07-2005,08:58:40,15-02-2006 22:12,Jul-2005,High,2005
347,13,1,10003,4.99,31-07-2005,17:48:51,15-02-2006 22:12,Jul-2005,Low,2005
348,13,1,11292,4.99,02-08-2005,14:58:41,15-02-2006 22:12,Aug-2005,Low,2005
349,13,2,11315,0.99,02-08-2005,16:05:17,15-02-2006 22:12,Aug-2005,Low,2005
350,13,2,11761,5.99,17-08-2005,09:44:59,15-02-2006 22:12,Aug-2005,High,2005
351,13,2,12918,7.99,19-08-2005,04:31:36,15-02-2006 22:12,Aug-2005,High,2005
352,13,2,13096,4.99,19-08-2005,10:49:03,15-02-2006 22:12,Aug-2005,Low,2005
353,13,2,13213,0.99,19-08-2005,15:25:48,15-02-2006 22:12,Aug-2005,Low,2005
354,13,1,13456,0.99,20-08-2005,00:33:19,15-02-2006 22:12,Aug-2005,Low,2005
355,13,1,14252,9.99,21-08-2005,05:44:07,15-02-2006 22:12,Aug-2005,High,2005
356,13,2,14545,7.99,21-08-2005,15:44:23,15-02-2006 22:12,Aug-2005,High,2005
357,13,1,15338,4.99,22-08-2005,20:51:24,15-02-2006 22:12,Aug-2005,Low,2005
358,14,1,151,0.99,26-05-2005,00:37:28,15-02-2006 22:12,May-2005,Low,2005
359,14,1,346,9.99,27-05-2005,04:34:41,15-02-2006 22:12,May-2005,High,2005
360,14,1,525,5.99,28-05-2005,04:25:33,15-02-2006 22:12,May-2005,High,2005
361,14,1,671,2.99,28-05-2005,22:04:30,15-02-2006 22:12,May-2005,Low,2005
362,14,2,815,0.99,29-05-2005,20:24:28,15-02-2006 22:12,May-2005,Low,2005
363,14,2,1360,4.99,15-06-2005,13:32:15,15-02-2006 22:12,Jun-2005,Low,2005
364,14,1,3707,2.99,06-07-2005,10:21:49,15-02-2006 22:12,Jul-2005,Low,2005
365,14,1,4952,0.99,08-07-2005,23:00:07,15-02-2006 22:12,Jul-2005,Low,2005
366,14,1,5104,0.99,09-07-2005,06:37:07,15-02-2006 22:12,Jul-2005,Low,2005
367,14,2,5317,7.99,09-07-2005,16:10:25,15-02-2006 22:12,Jul-2005,High,2005
368,14,1,5383,4.99,09-07-2005,19:14:32,15-02-2006 22:12,Jul-2005,Low,2005
369,14,1,5565,7.99,10-07-2005,03:29:48,15-02-2006 22:12,Jul-2005,High,2005
370,14,1,8035,6.99,28-07-2005,16:23:01,15-02-2006 22:12,Jul-2005,High,2005
371,14,1,8042,0.99,28-07-2005,16:45:11,15-02-2006 22:12,Jul-2005,Low,2005
372,14,1,8548,3.99,29-07-2005,11:11:33,15-02-2006 22:12,Jul-2005,Low,2005
373,14,2,8836,4.99,29-07-2005,22:46:08,15-02-2006 22:12,Jul-2005,Low,2005
374,14,2,9438,4.99,30-07-2005,21:36:15,15-02-2006 22:12,Jul-2005,Low,2005
375,14,1,9592,2.99,31-07-2005,03:21:16,15-02-2006 22:12,Jul-2005,Low,2005
376,14,1,10348,2.99,01-08-2005,05:23:00,15-02-2006 22:12,Aug-2005,Low,2005
377,14,2,10526,6.99,01-08-2005,11:55:33,15-02-2006 22:12,Aug-2005,High,2005
378,14,1,11480,4.99,02-08-2005,22:18:24,15-02-2006 22:12,Aug-2005,Low,2005
379,14,2,11528,3.99,17-08-2005,00:27:23,15-02-2006 22:12,Aug-2005,Low,2005
380,14,1,12668,2.99,18-08-2005,19:16:47,15-02-2006 22:12,Aug-2005,Low,2005
381,14,1,13757,4.99,20-08-2005,11:20:12,15-02-2006 22:12,Aug-2005,Low,2005
382,14,2,15015,6.99,22-08-2005,08:43:50,15-02-2006 22:12,Aug-2005,High,2005
383,14,1,15373,0.99,22-08-2005,22:08:11,15-02-2006 22:12,Aug-2005,Low,2005
384,14,1,16045,0.99,23-08-2005,22:25:26,15-02-2006 22:12,Aug-2005,Low,2005
385,14,1,13780,4.99,14-02-2006,15:16:03,15-02-2006 22:12,Feb-2006,Low,2006
386,15,1,2486,2.99,18-06-2005,21:26:56,15-02-2006 22:12,Jun-2005,Low,2005
387,15,1,2937,5.99,20-06-2005,05:15:37,15-02-2006 22:12,Jun-2005,High,2005
388,15,2,3182,0.99,20-06-2005,22:52:18,15-02-2006 22:12,Jun-2005,Low,2005
389,15,1,3550,7.99,06-07-2005,02:29:21,15-02-2006 22:12,Jul-2005,High,2005
390,15,1,4127,5.99,07-07-2005,07:26:19,15-02-2006 22:12,Jul-2005,High,2005
391,15,1,5717,2.99,10-07-2005,11:02:03,15-02-2006 22:12,Jul-2005,Low,2005
392,15,2,5975,2.99,11-07-2005,00:14:19,15-02-2006 22:12,Jul-2005,Low,2005
393,15,1,7105,4.99,27-07-2005,05:15:37,15-02-2006 22:12,Jul-2005,Low,2005
394,15,1,8193,0.99,28-07-2005,22:50:50,15-02-2006 22:12,Jul-2005,Low,2005
395,15,2,8615,6.99,29-07-2005,13:36:01,15-02-2006 22:12,Jul-2005,High,2005
396,15,2,8927,4.99,30-07-2005,02:13:31,15-02-2006 22:12,Jul-2005,Low,2005
397,15,1,9987,2.99,31-07-2005,17:22:35,15-02-2006 22:12,Jul-2005,Low,2005
398,15,1,11118,2.99,02-08-2005,08:44:18,15-02-2006 22:12,Aug-2005,Low,2005
399,15,1,11141,2.99,02-08-2005,09:29:11,15-02-2006 22:12,Aug-2005,Low,2005
400,15,2,11307,2.99,02-08-2005,15:48:08,15-02-2006 22:12,Aug-2005,Low,2005
401,15,2,11341,2.99,02-08-2005,17:09:24,15-02-2006 22:12,Aug-2005,Low,2005
402,15,1,11922,7.99,17-08-2005,16:20:37,15-02-2006 22:12,Aug-2005,High,2005
403,15,2,12272,2.99,18-08-2005,04:39:10,15-02-2006 22:12,Aug-2005,Low,2005
404,15,2,12551,2.99,18-08-2005,14:46:26,15-02-2006 22:12,Aug-2005,Low,2005
405,15,1,12635,2.99,18-08-2005,18:00:23,15-02-2006 22:12,Aug-2005,Low,2005
406,15,2,13339,8.99,19-08-2005,20:18:36,15-02-2006 22:12,Aug-2005,High,2005
407,15,1,13393,5.99,19-08-2005,22:03:46,15-02-2006 22:12,Aug-2005,High,2005
408,15,2,13503,5.99,20-08-2005,02:00:33,15-02-2006 22:12,Aug-2005,High,2005
409,15,1,13541,4.99,20-08-2005,03:41:41,15-02-2006 22:12,Aug-2005,Low,2005
410,15,2,13677,3.99,20-08-2005,08:34:41,15-02-2006 22:12,Aug-2005,Low,2005
411,15,2,14569,0.99,21-08-2005,16:31:22,15-02-2006 22:12,Aug-2005,Low,2005
412,15,2,14776,4.99,21-08-2005,23:53:35,15-02-2006 22:12,Aug-2005,Low,2005
413,15,2,14872,8.99,22-08-2005,03:23:41,15-02-2006 22:12,Aug-2005,High,2005
414,15,1,15178,0.99,22-08-2005,15:36:04,15-02-2006 22:12,Aug-2005,Low,2005
415,15,1,15897,4.99,23-08-2005,17:12:31,15-02-2006 22:12,Aug-2005,Low,2005
416,15,1,13798,3.98,14-02-2006,15:16:03,15-02-2006 22:12,Feb-2006,Low,2006
417,15,2,13968,0,14-02-2006,15:16:03,15-02-2006 22:12,Feb-2006,Low,2006
418,16,1,335,3.99,27-05-2005,03:07:10,15-02-2006 22:12,May-2005,Low,2005
419,16,1,593,2.99,28-05-2005,13:33:23,15-02-2006 22:12,May-2005,Low,2005
420,16,2,887,0.99,30-05-2005,07:10:00,15-02-2006 22:12,May-2005,Low,2005
421,16,1,1017,2.99,31-05-2005,02:53:36,15-02-2006 22:12,May-2005,Low,2005
422,16,2,1934,6.99,17-06-2005,07:04:57,15-02-2006 22:12,Jun-2005,High,2005
423,16,1,1944,7.99,17-06-2005,07:50:53,15-02-2006 22:12,Jun-2005,High,2005
425,16,1,2960,7.99,20-06-2005,07:10:09,15-02-2006 22:12,Jun-2005,High,2005
426,16,2,3348,0.99,21-06-2005,11:16:42,15-02-2006 22:12,Jun-2005,Low,2005
427,16,1,3548,0.99,06-07-2005,02:23:39,15-02-2006 22:12,Jul-2005,Low,2005
428,16,2,4219,2.99,07-07-2005,12:11:22,15-02-2006 22:12,Jul-2005,Low,2005
429,16,2,4263,3.99,07-07-2005,14:24:44,15-02-2006 22:12,Jul-2005,Low,2005
430,16,2,4517,4.99,08-07-2005,02:45:19,15-02-2006 22:12,Jul-2005,Low,2005
431,16,1,6100,4.99,11-07-2005,06:40:31,15-02-2006 22:12,Jul-2005,Low,2005
432,16,2,7489,0.99,27-07-2005,19:39:38,15-02-2006 22:12,Jul-2005,Low,2005
433,16,2,7552,2.99,27-07-2005,22:03:41,15-02-2006 22:12,Jul-2005,Low,2005
434,16,2,8452,5.99,29-07-2005,07:45:00,15-02-2006 22:12,Jul-2005,High,2005
435,16,2,9158,0.99,30-07-2005,11:12:03,15-02-2006 22:12,Jul-2005,Low,2005
436,16,2,9610,5.99,31-07-2005,03:54:05,15-02-2006 22:12,Jul-2005,High,2005
437,16,2,10687,2.99,01-08-2005,17:53:02,15-02-2006 22:12,Aug-2005,Low,2005
438,16,2,10727,2.99,01-08-2005,19:15:08,15-02-2006 22:12,Aug-2005,Low,2005
439,16,2,11308,0.99,02-08-2005,15:50:44,15-02-2006 22:12,Aug-2005,Low,2005
440,16,2,12104,2.99,17-08-2005,22:53:00,15-02-2006 22:12,Aug-2005,Low,2005
441,16,1,12358,4.99,18-08-2005,07:41:43,15-02-2006 22:12,Aug-2005,Low,2005
442,16,1,12577,7.99,18-08-2005,15:39:46,15-02-2006 22:12,Aug-2005,High,2005
443,16,2,13151,4.99,19-08-2005,13:08:23,15-02-2006 22:12,Aug-2005,Low,2005
444,16,1,13391,4.99,19-08-2005,22:01:42,15-02-2006 22:12,Aug-2005,Low,2005
445,16,1,13480,6.99,20-08-2005,01:10:27,15-02-2006 22:12,Aug-2005,High,2005
446,16,1,14511,8.99,21-08-2005,14:45:34,15-02-2006 22:12,Aug-2005,High,2005
447,17,2,287,2.99,26-05-2005,19:44:54,15-02-2006 22:12,May-2005,Low,2005
448,17,1,580,2.99,28-05-2005,11:19:53,15-02-2006 22:12,May-2005,Low,2005
449,17,2,884,4.99,30-05-2005,06:41:32,15-02-2006 22:12,May-2005,Low,2005
450,17,2,2175,5.99,18-06-2005,00:17:58,15-02-2006 22:12,Jun-2005,High,2005
451,17,1,2684,8.99,19-06-2005,12:29:08,15-02-2006 22:12,Jun-2005,High,2005
452,17,2,3269,5.99,21-06-2005,05:06:30,15-02-2006 22:12,Jun-2005,High,2005
453,17,1,5714,3.99,10-07-2005,10:46:57,15-02-2006 22:12,Jul-2005,Low,2005
454,17,1,5883,3.99,10-07-2005,19:25:21,15-02-2006 22:12,Jul-2005,Low,2005
455,17,2,6884,1.99,12-07-2005,20:52:41,15-02-2006 22:12,Jul-2005,Low,2005
456,17,2,8076,8.99,28-07-2005,17:45:58,15-02-2006 22:12,Jul-2005,High,2005
457,17,1,8213,2.99,28-07-2005,23:37:33,15-02-2006 22:12,Jul-2005,Low,2005
458,17,2,9092,8.99,30-07-2005,08:30:56,15-02-2006 22:12,Jul-2005,High,2005
459,17,1,9138,2.99,30-07-2005,10:11:52,15-02-2006 22:12,Jul-2005,Low,2005
460,17,2,9382,8.99,30-07-2005,19:23:44,15-02-2006 22:12,Jul-2005,High,2005
461,17,1,9489,0.99,30-07-2005,23:43:32,15-02-2006 22:12,Jul-2005,Low,2005
462,17,2,11990,4.99,17-08-2005,18:26:22,15-02-2006 22:12,Aug-2005,Low,2005
463,17,1,13732,2.99,20-08-2005,10:24:41,15-02-2006 22:12,Aug-2005,Low,2005
464,17,1,14040,2.99,20-08-2005,21:43:44,15-02-2006 22:12,Aug-2005,Low,2005
465,17,2,14326,2.99,21-08-2005,08:15:41,15-02-2006 22:12,Aug-2005,Low,2005
466,17,1,14346,2.99,21-08-2005,08:42:26,15-02-2006 22:12,Aug-2005,Low,2005
467,17,2,15752,5.99,23-08-2005,12:41:38,15-02-2006 22:12,Aug-2005,High,2005
468,18,1,50,2.99,25-05-2005,06:44:53,15-02-2006 22:12,May-2005,Low,2005
469,18,1,116,4.99,25-05-2005,19:27:51,15-02-2006 22:12,May-2005,Low,2005
470,18,1,692,4.99,29-05-2005,01:32:10,15-02-2006 22:12,May-2005,Low,2005
471,18,2,1451,5.99,15-06-2005,19:30:18,15-02-2006 22:12,Jun-2005,High,2005
472,18,2,1783,4.99,16-06-2005,19:23:23,15-02-2006 22:12,Jun-2005,Low,2005
473,18,2,2112,5.99,17-06-2005,19:52:42,15-02-2006 22:12,Jun-2005,High,2005
474,18,1,2990,8.99,20-06-2005,09:02:51,15-02-2006 22:12,Jun-2005,High,2005
475,18,2,4672,3.99,08-07-2005,10:15:38,15-02-2006 22:12,Jul-2005,Low,2005
476,18,2,4724,3.99,08-07-2005,12:46:30,15-02-2006 22:12,Jul-2005,Low,2005
477,18,2,4923,3.99,08-07-2005,21:44:39,15-02-2006 22:12,Jul-2005,Low,2005
478,18,2,6128,2.99,11-07-2005,08:15:08,15-02-2006 22:12,Jul-2005,Low,2005
479,18,1,6846,0.99,12-07-2005,19:20:45,15-02-2006 22:12,Jul-2005,Low,2005
480,18,2,8122,2.99,28-07-2005,19:27:37,15-02-2006 22:12,Jul-2005,Low,2005
481,18,1,8555,4.99,29-07-2005,11:18:01,15-02-2006 22:12,Jul-2005,Low,2005
482,18,1,9036,4.99,30-07-2005,06:18:38,15-02-2006 22:12,Jul-2005,Low,2005
483,18,2,9114,4.99,30-07-2005,09:13:21,15-02-2006 22:12,Jul-2005,Low,2005
484,18,1,10682,4.99,01-08-2005,17:32:53,15-02-2006 22:12,Aug-2005,Low,2005
485,18,2,10721,1.99,01-08-2005,19:05:18,15-02-2006 22:12,Aug-2005,Low,2005
486,18,2,11094,4.99,02-08-2005,08:03:02,15-02-2006 22:12,Aug-2005,Low,2005
487,18,2,11439,4.99,02-08-2005,20:22:45,15-02-2006 22:12,Aug-2005,Low,2005
488,18,2,12333,0.99,18-08-2005,06:51:39,15-02-2006 22:12,Aug-2005,Low,2005
489,18,2,13490,0.99,20-08-2005,01:29:29,15-02-2006 22:12,Aug-2005,Low,2005
490,19,2,18,0.99,25-05-2005,01:10:47,15-02-2006 22:12,May-2005,Low,2005
491,19,2,110,9.99,25-05-2005,18:43:49,15-02-2006 22:12,May-2005,High,2005
492,19,1,179,6.99,26-05-2005,04:26:06,15-02-2006 22:12,May-2005,High,2005
493,19,1,337,2.99,27-05-2005,03:22:30,15-02-2006 22:12,May-2005,Low,2005
494,19,2,591,2.99,28-05-2005,13:11:04,15-02-2006 22:12,May-2005,Low,2005
495,19,2,696,2.99,29-05-2005,01:59:10,15-02-2006 22:12,May-2005,Low,2005
496,19,1,2657,2.99,19-06-2005,10:42:59,15-02-2006 22:12,Jun-2005,Low,2005
497,19,1,2848,2.99,19-06-2005,22:55:37,15-02-2006 22:12,Jun-2005,Low,2005
498,19,2,3423,2.99,21-06-2005,17:38:02,15-02-2006 22:12,Jun-2005,Low,2005
499,19,2,3549,4.99,06-07-2005,02:24:55,15-02-2006 22:12,Jul-2005,Low,2005
500,19,2,6495,4.99,12-07-2005,02:57:02,15-02-2006 22:12,Jul-2005,Low,2005
501,19,1,9157,5.99,30-07-2005,11:06:23,15-02-2006 22:12,Jul-2005,High,2005
502,19,1,9256,0.99,30-07-2005,14:29:29,15-02-2006 22:12,Jul-2005,Low,2005
503,19,2,10077,9.99,31-07-2005,20:01:06,15-02-2006 22:12,Jul-2005,High,2005
504,19,1,10176,7.99,31-07-2005,23:40:35,15-02-2006 22:12,Jul-2005,High,2005
505,19,2,11508,8.99,16-08-2005,23:27:36,15-02-2006 22:12,Aug-2005,High,2005
506,19,1,11869,5.99,17-08-2005,14:10:22,15-02-2006 22:12,Aug-2005,High,2005
507,19,1,12211,9.99,18-08-2005,02:31:18,15-02-2006 22:12,Aug-2005,High,2005
508,19,2,12357,2.99,18-08-2005,07:40:52,15-02-2006 22:12,Aug-2005,Low,2005
509,19,1,13718,8.99,20-08-2005,09:53:44,15-02-2006 22:12,Aug-2005,High,2005
510,19,2,13804,8.99,20-08-2005,12:46:32,15-02-2006 22:12,Aug-2005,High,2005
511,19,1,14101,4.99,21-08-2005,00:33:03,15-02-2006 22:12,Aug-2005,Low,2005
512,19,1,15047,2.99,22-08-2005,09:57:16,15-02-2006 22:12,Aug-2005,Low,2005
513,19,2,15529,0.99,23-08-2005,03:46:47,15-02-2006 22:12,Aug-2005,Low,2005
514,20,2,202,2.99,26-05-2005,07:27:36,15-02-2006 22:12,May-2005,Low,2005
515,20,2,497,6.99,28-05-2005,00:54:39,15-02-2006 22:12,May-2005,High,2005
516,20,2,546,1.99,28-05-2005,07:16:25,15-02-2006 22:12,May-2005,Low,2005
517,20,2,1558,0.99,16-06-2005,02:33:53,15-02-2006 22:12,Jun-2005,Low,2005
518,20,2,2136,3.99,17-06-2005,21:16:41,15-02-2006 22:12,Jun-2005,Low,2005
519,20,2,2343,4.99,18-06-2005,11:46:26,15-02-2006 22:12,Jun-2005,Low,2005
520,20,1,3350,4.99,21-06-2005,11:21:38,15-02-2006 22:12,Jun-2005,Low,2005
521,20,2,4011,3.99,07-07-2005,00:48:25,15-02-2006 22:12,Jul-2005,Low,2005
522,20,1,4407,2.99,07-07-2005,21:39:45,15-02-2006 22:12,Jul-2005,Low,2005
523,20,1,5718,2.99,10-07-2005,11:03:20,15-02-2006 22:12,Jul-2005,Low,2005
524,20,1,6254,2.99,11-07-2005,15:10:18,15-02-2006 22:12,Jul-2005,Low,2005
525,20,2,6267,6.99,11-07-2005,15:53:00,15-02-2006 22:12,Jul-2005,High,2005
526,20,2,7217,4.99,27-07-2005,09:31:44,15-02-2006 22:12,Jul-2005,Low,2005
527,20,2,7864,5.99,28-07-2005,10:06:10,15-02-2006 22:12,Jul-2005,High,2005
528,20,2,8127,2.99,28-07-2005,19:45:19,15-02-2006 22:12,Jul-2005,Low,2005
529,20,2,9075,4.99,30-07-2005,07:55:14,15-02-2006 22:12,Jul-2005,Low,2005
530,20,2,9468,3.99,30-07-2005,22:53:52,15-02-2006 22:12,Jul-2005,Low,2005
531,20,2,10284,4.99,01-08-2005,03:33:19,15-02-2006 22:12,Aug-2005,Low,2005
532,20,1,10616,7.99,01-08-2005,14:59:50,15-02-2006 22:12,Aug-2005,High,2005
533,20,1,10954,1.99,02-08-2005,03:30:24,15-02-2006 22:12,Aug-2005,Low,2005
534,20,1,11821,0.99,17-08-2005,12:27:55,15-02-2006 22:12,Aug-2005,Low,2005
535,20,1,12180,0.99,18-08-2005,01:28:15,15-02-2006 22:12,Aug-2005,Low,2005
536,20,2,13036,4.99,19-08-2005,08:48:37,15-02-2006 22:12,Aug-2005,Low,2005
537,20,1,13137,4.99,19-08-2005,12:26:32,15-02-2006 22:12,Aug-2005,Low,2005
538,20,2,13317,2.99,19-08-2005,19:25:42,15-02-2006 22:12,Aug-2005,Low,2005
539,20,2,14613,2.99,21-08-2005,18:03:20,15-02-2006 22:12,Aug-2005,Low,2005
540,20,2,15057,6.99,22-08-2005,10:19:58,15-02-2006 22:12,Aug-2005,High,2005
541,20,1,15161,1.99,22-08-2005,14:37:22,15-02-2006 22:12,Aug-2005,Low,2005
542,20,2,15248,0.99,22-08-2005,17:53:06,15-02-2006 22:12,Aug-2005,Low,2005
543,20,1,15460,2.99,23-08-2005,01:10:42,15-02-2006 22:12,Aug-2005,Low,2005
544,21,1,260,3.99,26-05-2005,15:42:20,15-02-2006 22:12,May-2005,Low,2005
545,21,2,463,3.99,27-05-2005,20:11:47,15-02-2006 22:12,May-2005,Low,2005
546,21,1,570,0.99,28-05-2005,10:15:04,15-02-2006 22:12,May-2005,Low,2005
547,21,2,2235,7.99,18-06-2005,04:08:50,15-02-2006 22:12,Jun-2005,High,2005
548,21,1,2268,4.99,18-06-2005,06:13:41,15-02-2006 22:12,Jun-2005,Low,2005
549,21,1,2393,2.99,18-06-2005,15:37:55,15-02-2006 22:12,Jun-2005,Low,2005
550,21,2,2830,4.99,19-06-2005,21:14:33,15-02-2006 22:12,Jun-2005,Low,2005
551,21,1,3212,10.99,21-06-2005,01:04:35,15-02-2006 22:12,Jun-2005,High,2005
552,21,2,5107,4.99,09-07-2005,06:42:32,15-02-2006 22:12,Jul-2005,Low,2005
553,21,1,5772,3.99,10-07-2005,13:27:40,15-02-2006 22:12,Jul-2005,Low,2005
554,21,1,5961,2.99,10-07-2005,23:43:23,15-02-2006 22:12,Jul-2005,Low,2005
555,21,2,6943,1.99,26-07-2005,23:28:13,15-02-2006 22:12,Jul-2005,Low,2005
556,21,1,7994,0.99,28-07-2005,14:56:54,15-02-2006 22:12,Jul-2005,Low,2005
557,21,2,8196,6.99,28-07-2005,22:56:11,15-02-2006 22:12,Jul-2005,High,2005
558,21,2,8862,2.99,29-07-2005,23:49:23,15-02-2006 22:12,Jul-2005,Low,2005
559,21,2,9149,0.99,30-07-2005,10:45:12,15-02-2006 22:12,Jul-2005,Low,2005
560,21,1,9699,5.99,31-07-2005,07:29:25,15-02-2006 22:12,Jul-2005,High,2005
561,21,2,10570,4.99,01-08-2005,13:23:06,15-02-2006 22:12,Aug-2005,Low,2005
562,21,1,10734,0.99,01-08-2005,19:28:47,15-02-2006 22:12,Aug-2005,Low,2005
563,21,2,11072,0.99,02-08-2005,07:10:57,15-02-2006 22:12,Aug-2005,Low,2005
